ZIP Code,Cov C Amount Weighted Avg,Avg Fire Risk Score,Number of Negligible Fire Risk Exposure,Number of Low Fire Risk Exposure,Number of Moderate Fire Risk Exposure,Number of High Fire Risk Exposure,Number of Very High Fire Risk Exposure,Earned Premium 2020,Earned Exposure 2020,Non-CAT Cov A Smoke - Incurred Losses,Non-CAT Cov A Smoke - Number of Claims,Non-CAT Cov C Fire - Incurred Losses,Non-CAT Cov C Fire - Number of Claims,Non-CAT Cov C Smoke - Incurred Losses,Non-CAT Cov C Smoke - Number of Claims,CAT Cov A Smoke - Incurred Losses,CAT Cov A Smoke - Number of Claims,Earned Premium 2021,Earned Exposure 2021,Avg Premium 2021
94546.0,358693.66,0.66,3262.0,2483.0,803.0,89.0,1.0,7234308.0,6638.0,0.0,0,102293.0,4,0.0,0,4282.0,2.0,8171689.0,6628.0,1232.9041943270972
94547.0,381300.67,0.63,2051.0,1245.0,591.0,13.0,0.0,4329063.0,3901.0,41398.0,2,1707.0,1,20436.0,2,10766.0,1.0,4846954.0,3853.0,1257.9688554373215
94548.0,399375.25,0.4,45.0,21.0,4.0,0.0,0.0,111145.0,70.0,0.0,0,3714.0,1,0.0,0,0.0,0.0,116125.0,69.0,1682.9710144927535
94549.0,695942.07,1.8,113.0,2462.0,1337.0,1257.4299999999985,12.0,11364387.0,5507.0,0.0,0,101603.0,2,0.0,0,0.0,0.0,13509909.0,5696.0,2371.823911516854
94550.0,444020.45,0.49,5058.0,3565.099999999995,137.0,28.0,20.0,10826898.0,9430.0,0.0,0,22647.0,3,0.0,0,40943.0,2.0,11954472.0,9272.0,1289.3088869715273
94551.0,343705.35,0.43,3474.0,2293.0,95.0,8.0,0.0,5911604.0,5870.0,109798.0,1,3872.0,1,47892.0,1,0.0,0.0,6561212.0,5828.0,1125.8085106382978
94552.0,470836.85,1.5,546.0,800.0,1296.0,342.0,21.0,4679163.0,3006.0,0.0,0,15098.0,2,0.0,0,0.0,0.0,5465995.0,3031.0,1803.3635763774332
94553.0,359534.19,0.65,4272.0,3159.0,840.0,184.0,21.0,9396179.0,8475.0,0.0,0,270713.0,5,0.0,0,808.0,1.0,10598089.0,8462.0,1252.4331127393052
94555.0,343808.13,0.22,3801.0,1062.0,0.0,0.0,0.0,4521080.0,4863.0,0.0,0,0.0,0,0.0,0,0.0,0.0,4929306.0,4757.0,1036.2215682152616
94556.0,598353.44,1.6,66.0,1479.0,701.0,509.0,6.0,4891475.0,2760.0,10951.0,1,236731.0,1,0.0,0,0.0,0.0,5884726.0,2868.0,2051.857043235704
94558.0,458180.26,0.85,4023.0,3565.099999999995,1188.0,541.0,49.0,12270612.789999997,9509.059999999994,12046.0,1,758514.4399999997,9,0.0,0,565255.0,31.0,14027102.329999998,9490.98,1477.9403528402756
94559.0,371698.61,0.54,1884.0,1410.0,135.0,59.0,5.0,3769895.0,3493.0,0.0,0,323880.0,4,0.0,0,2945.0,1.0,4248524.0,3497.0,1214.9053474406635
94560.0,327879.71,0.25,5070.0,1655.0,1.0,0.0,0.0,6245193.0,6726.0,0.0,0,158757.0,3,0.0,0,14195.0,1.0,6912984.0,6718.0,1029.024114319738
94561.0,354168.99,0.37,4766.0,2692.0,44.0,0.0,0.0,7681745.0,7501.0,115407.0,5,522621.0,11,75083.0,4,35781.0,5.0,8674977.0,7672.0,1130.732142857143
94562.0,1119562.8495999984,0.44,7.0,0.0,0.0,1.0,0.0,44429.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,57723.0,9.0,6413.666666666667
94563.0,757116.98,1.95,90.0,1855.0,819.0,1257.4299999999985,30.0,10339758.0,4528.0,0.0,0,405236.0,4,0.0,0,0.0,0.0,12395115.0,4789.0,2588.2470244309875
94564.0,327504.41,0.79,1590.0,1282.0,707.0,57.0,0.0,3729134.0,3636.0,26993.0,2,17199.0,2,17126.0,1,40924.0,2.0,4181364.0,3631.0,1151.5736711649683
94565.0,290141.68,0.43,6349.639999999992,3346.0,769.0,29.0,2.0,11550663.0,9509.059999999994,132521.0,9,678221.0,12,23623.0,5,33441.0,4.0,12802997.0,9490.98,1348.964701221581
94566.0,547138.42,0.58,3870.0,3014.0,599.0,56.0,7.0,10957569.0,7544.0,0.0,0,271210.0,2,0.0,0,0.0,0.0,12227200.0,7423.0,1647.2046342449144
94567.0,351406.58,2.99,0.0,6.0,8.0,65.0,18.0,175874.0,97.0,0.0,0,0.0,0,0.0,0,7897.0,1.0,173468.0,92.0,1885.5217391304348
94568.0,450204.44,0.5,5598.0,2030.0,962.0,138.0,4.0,9665552.0,8731.0,0.0,0,18236.0,3,0.0,0,0.0,0.0,10919251.0,8689.0,1256.6752215444815
94569.0,346359.08,1.67,1.0,15.0,25.0,3.0,0.0,56589.0,43.0,0.0,0,0.0,0,0.0,0,0.0,0.0,66437.0,44.0,1509.9318181818182
94571.0,297786.22,0.34,1942.0,835.0,68.0,0.0,0.0,2322989.0,2845.0,47751.0,2,225.0,1,13053.0,1,0.0,0.0,2688198.0,2938.0,914.9754935330157
94572.0,307062.53,0.38,948.0,452.0,49.0,0.0,0.0,1399945.0,1449.0,0.0,0,151397.0,5,0.0,0,5882.0,1.0,1524254.0,1442.0,1057.0416088765603
94573.0,1119562.8495999984,1.1,3.0,13.0,1.0,2.0,0.0,68387.0,19.0,0.0,0,0.0,0,0.0,0,0.0,0.0,82358.0,18.0,4575.444444444444
94574.0,782222.24,1.4,305.0,559.0,204.0,280.0,30.0,4018343.0,1378.0,25871.0,2,24747.0,2,11136.0,1,630757.6199999999,29.0,3670255.0,1214.0,3023.2742998352555
94576.0,811366.53,2.99,1.0,0.0,0.0,37.0,3.0,116392.0,41.0,0.0,0,0.0,0,0.0,0,544484.0,4.0,76032.0,26.0,2924.3076923076924
94577.0,325438.81,0.39,3731.0,1928.0,122.0,21.0,0.0,5954373.0,5804.0,0.0,0,116411.0,4,1215.0,1,0.0,0.0,6573625.0,5756.0,1142.0474287699792
94578.0,285710.29,0.31,2490.0,1033.0,28.0,0.0,0.0,3350440.0,3551.0,0.0,0,85401.0,5,0.0,0,5364.0,1.0,3640019.0,3502.0,1039.4114791547688
94579.0,291062.73,0.32,2183.0,1034.0,1.0,0.0,0.0,2941459.0,3218.0,0.0,0,236810.0,4,0.0,0,0.0,0.0,3185972.0,3158.0,1008.8575047498417
94580.0,277820.6,0.33,2941.0,1475.0,1.0,0.0,0.0,4026607.0,4416.0,0.0,0,3815.0,1,0.0,0,0.0,0.0,4380565.0,4335.0,1010.5109573241061
94582.0,534069.64,0.38,4697.0,1401.0,521.0,17.0,3.0,8665016.0,6639.0,0.0,0,99282.0,3,0.0,0,0.0,0.0,9513025.0,6433.0,1478.7851702160733
94583.0,464565.85,0.71,2763.0,2466.0,841.0,64.0,6.0,8078280.0,6139.0,0.0,0,125608.0,2,0.0,0,0.0,0.0,9144468.0,6145.0,1488.1152156224573
94585.0,289358.98,0.3,3243.0,1394.0,4.0,1.0,0.0,4523295.0,4641.0,128092.0,14,515072.0,8,10788.0,4,466032.0,51.0,4966031.0,4566.0,1087.6108190976786
94586.0,568408.24,2.05,3.0,55.0,94.0,54.0,8.0,408533.0,214.0,0.0,0,0.0,0,0.0,0,0.0,0.0,482357.0,223.0,2163.035874439462
94587.0,341565.72,0.26,6349.639999999992,2154.0,22.0,0.0,2.0,8760134.0,8574.0,0.0,0,512220.0,3,0.0,0,14587.0,3.0,9608334.0,8384.0,1146.0322041984732
94588.0,461855.89,0.49,2840.0,1472.0,305.0,65.0,2.0,5999611.0,4684.0,0.0,0,135462.0,3,0.0,0,0.0,0.0,6680142.0,4604.0,1450.9430929626412
94589.0,260202.92,0.22,3244.0,905.0,10.0,0.0,0.0,3706676.0,4160.0,103023.0,10,215593.0,5,32311.0,6,256216.0,29.0,4051700.0,4086.0,991.6054821341165
94590.0,283162.41,0.26,2567.0,909.0,4.0,0.0,0.0,3347247.0,3480.0,55755.0,5,203357.0,4,11628.0,3,78897.0,11.0,3701441.0,3469.0,1067.0051888152204
94591.0,327901.42,0.34,6349.639999999992,2198.0,424.0,16.0,1.0,9381430.0,9007.0,103391.0,12,323776.0,12,11035.0,5,506844.0,45.0,10329789.0,8915.0,1158.6975883342682
94592.0,438228.46,0.25,112.0,38.0,0.0,0.0,0.0,173797.0,150.0,0.0,0,0.0,0,0.0,0,7944.0,1.0,199967.0,155.0,1290.1096774193547
94595.0,495304.63,1.72,46.0,677.0,516.0,327.0,0.0,2447141.0,1567.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2712200.0,1531.0,1771.5218811234488
94596.0,523114.07,1.64,123.0,991.0,854.0,392.0,2.0,3618754.0,2362.0,0.0,0,338199.0,2,0.0,0,0.0,0.0,4183811.0,2364.0,1769.8016074450084
94597.0,410459.64,0.87,917.0,785.0,194.0,224.0,1.0,2651257.0,2121.0,0.0,0,28388.0,2,0.0,0,0.0,0.0,2992642.0,2131.0,1404.3369310183014
94598.0,521140.36,0.7,1850.0,2066.0,289.0,132.0,1.0,6172242.0,4338.0,743.0,1,75246.0,2,1605.0,1,0.0,0.0,6940238.0,4339.0,1599.501728508873
94599.0,470185.03,0.54,152.0,138.0,10.0,0.0,1.0,403719.0,301.0,0.0,0,0.0,0,0.0,0,0.0,0.0,479443.0,311.0,1541.6173633440515
94601.0,274593.61,0.33,1838.0,917.0,0.0,0.0,0.0,3326098.0,2755.0,0.0,0,124390.0,4,0.0,0,9391.0,1.0,3603940.0,2791.0,1291.2719455392332
94602.0,404435.15,0.75,2293.0,1747.0,405.0,332.0,8.0,7070684.0,4784.0,0.0,0,537496.0,5,0.0,0,0.0,0.0,7925735.0,4815.0,1646.0508826583593
94603.0,220588.43,0.32,1843.0,856.0,0.0,1.0,0.0,2717444.0,2700.0,6363.0,1,40565.0,5,0.0,0,0.0,0.0,2939402.0,2704.0,1087.0569526627219
94605.0,347816.85,1.01,2140.0,2379.0,1134.0,509.0,8.0,8597164.0,6171.0,6187.0,1,309482.0,8,0.0,0,31211.0,4.0,9750815.0,6247.0,1560.879622218665
94606.0,321119.91,0.27,1017.0,377.0,2.0,0.0,0.0,1858633.0,1396.0,0.0,0,124024.0,1,0.0,0,0.0,0.0,2032467.0,1423.0,1428.297259311314
94607.0,342219.4,0.33,462.0,225.0,1.0,0.0,0.0,909102.0,687.0,0.0,0,133043.0,1,0.0,0,8642.0,1.0,1005172.0,710.0,1415.7352112676056
94608.0,318350.32,0.34,1091.0,567.0,1.0,0.0,0.0,2167639.0,1659.0,486.0,1,23850.0,2,0.0,0,0.0,0.0,2403653.0,1709.0,1406.467524868344
94609.0,374306.37,0.34,1077.0,542.0,2.0,0.0,0.0,2459635.0,1621.0,0.0,0,26106.0,2,0.0,0,0.0,0.0,2676699.0,1650.0,1622.2418181818182
94610.0,594617.21,0.81,1172.0,1253.0,292.0,168.0,0.0,5638896.0,2885.0,0.0,0,0.0,0,0.0,0,0.0,0.0,6186957.0,2917.0,2121.0
94611.0,645461.23,1.99,784.0,1751.0,1047.0,1257.4299999999985,84.0,12270612.789999997,6779.0,0.0,0,335748.0,3,0.0,0,0.0,0.0,14027102.329999998,6851.0,2047.4532666763973
94612.0,325400.77,0.31,77.0,34.0,0.0,0.0,0.0,143903.0,111.0,0.0,0,0.0,0,0.0,0,0.0,0.0,162025.0,110.0,1472.9545454545455
94618.0,624411.01,0.84,1126.0,1206.0,354.0,153.0,3.0,5514118.0,2843.0,0.0,0,13456.0,3,0.0,0,0.0,0.0,6343416.0,2912.0,2178.370879120879
94619.0,389048.41,0.81,1963.0,1365.0,504.0,331.0,6.0,6145004.0,4170.0,0.0,0,360633.0,5,0.0,0,0.0,0.0,7055512.0,4271.0,1651.9578553032077
94621.0,216529.43,0.29,1405.0,585.0,1.0,0.0,0.0,2158739.0,1991.0,0.0,0,73511.0,3,0.0,0,7383.0,1.0,2375004.0,2039.0,1164.7886218734675
94702.0,335719.65,0.31,1612.0,713.0,1.0,0.0,0.0,2894457.0,2327.0,0.0,0,4941.0,1,0.0,0,0.0,0.0,3214379.0,2365.0,1359.1454545454546
94703.0,398671.15,0.34,1291.0,660.0,1.0,0.0,0.0,2872897.0,1952.0,0.0,0,65596.0,1,0.0,0,0.0,0.0,3187775.0,1986.0,1605.1233635448136
94704.0,564515.06,0.88,141.0,144.0,12.0,28.0,11.0,716934.0,336.0,0.0,0,82138.0,2,0.0,0,0.0,0.0,804370.0,348.0,2311.4080459770116
94705.0,780704.73,1.27,468.0,944.0,360.0,322.0,13.0,5296720.0,2107.0,0.0,0,13014.0,1,0.0,0,0.0,0.0,6132427.0,2126.0,2884.4905926622764
94706.0,372270.02,0.38,1480.0,858.0,11.0,1.0,0.0,2776000.0,2349.0,0.0,0,79772.0,1,0.0,0,0.0,0.0,3080390.0,2382.0,1293.1947942905122
94707.0,600962.46,1.41,426.0,1467.0,587.0,530.0,3.0,5509983.0,3013.0,0.0,0,4341.0,3,0.0,0,0.0,0.0,6292779.0,3064.0,2053.779046997389
94708.0,605685.47,1.84,111.0,1297.0,405.0,1038.0,16.0,5573804.0,2866.0,0.0,0,49757.0,1,0.0,0,0.0,0.0,6504016.0,2969.0,2190.6419669922534
94709.0,587300.49,0.83,200.0,260.0,66.0,21.0,0.0,1058238.0,547.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1186522.0,553.0,2145.6094032549727
94710.0,363097.81,0.35,407.0,218.0,0.0,1.0,0.0,770233.0,626.0,0.0,0,16176.0,1,0.0,0,0.0,0.0,847097.0,628.0,1348.8805732484077
94720.0,335250.0,2.0,0.0,0.0,1.0,0.0,0.0,1671.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1800.0,1.0,1800.0
94801.0,264007.99,0.28,1763.0,560.0,33.0,11.0,0.0,2331930.0,2367.0,0.0,0,66792.0,2,0.0,0,0.0,0.0,2551307.0,2363.0,1079.6898011002963
94803.0,355725.03,1.11,1379.0,1711.0,1372.7499999999982,201.0,2.0,5800437.0,4800.0,0.0,0,355407.0,2,0.0,0,0.0,0.0,6495155.0,4776.0,1359.9570770519263
94804.0,248873.34,0.23,3622.0,1090.0,0.0,0.0,0.0,4529717.0,4712.0,5785.0,2,356686.0,3,0.0,0,5418.0,1.0,4913062.0,4679.0,1050.0239367386193
94805.0,295652.44,0.44,1618.0,720.0,142.0,30.0,2.0,2706352.0,2511.0,0.0,0,1491.0,2,0.0,0,0.0,0.0,3009151.0,2519.0,1194.5815799920604
94806.0,258080.89,0.34,4526.0,1652.0,223.0,23.0,0.0,6124419.0,6425.0,0.0,0,18619.0,6,0.0,0,8160.0,1.0,6617170.0,6335.0,1044.5414364640883
94901.0,626878.96,1.34,727.0,2265.0,1246.0,538.0,9.0,7839470.0,4785.0,34039.0,1,367314.0,5,0.0,0,0.0,0.0,9026560.0,4900.0,1842.1551020408162
94903.0,498645.83,0.9,1472.0,2136.0,806.0,111.0,3.0,5866166.0,4528.0,60.0,1,2502.0,1,0.0,0,0.0,0.0,6781830.0,4576.0,1482.0432692307693
94904.0,927721.13,1.62,152.0,741.0,530.0,354.0,4.0,4496685.0,1780.0,0.0,0,1559.0,1,0.0,0,0.0,0.0,5140509.0,1856.0,2769.670797413793
94914.0,1119562.8495999984,1.82,0.0,0.0,1.0,0.0,0.0,16558.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,9952.0,1.0,9952.0
94920.0,1119562.8495999984,1.32,246.0,1077.0,530.0,179.0,1.0,5792014.0,2032.0,0.0,0,0.0,0,0.0,0,0.0,0.0,6607898.0,2079.0,3178.4021164021165
94922.0,536592.34,1.73,0.0,14.0,23.0,3.0,0.0,71699.0,40.0,0.0,0,0.0,0,0.0,0,0.0,0.0,85841.0,40.0,2146.025
94923.0,502012.31,1.35,93.0,283.0,97.0,90.0,5.0,776270.0,568.0,0.0,0,0.0,0,0.0,0,0.0,0.0,932754.0,590.0,1580.9389830508474
94924.0,478545.7,0.64,139.0,135.0,23.0,1.0,2.0,520866.0,301.0,0.0,0,0.0,0,0.0,0,0.0,0.0,620372.0,303.0,2047.4323432343235
94925.0,575223.21,1.19,458.0,627.0,248.0,250.0,1.0,2411942.0,1585.0,0.0,0,115765.0,1,0.0,0,0.0,0.0,2747259.0,1604.0,1712.754987531172
94928.0,366234.95,0.35,3347.0,1679.0,26.0,6.0,1.0,4696600.0,5060.0,21261.0,1,221362.0,2,6268.0,1,0.0,0.0,5378175.0,5162.0,1041.8781480046493
94929.0,401932.6,1.66,1.0,75.0,58.0,24.0,0.0,207648.0,159.0,0.0,0,0.0,0,0.0,0,0.0,0.0,239152.0,162.0,1476.2469135802469
94930.0,485017.08,2.0,27.0,406.0,842.0,463.0,2.0,2589684.0,1740.0,0.0,0,0.0,0,0.0,0,0.0,0.0,3086710.0,1804.0,1711.0365853658536
94931.0,381036.33,0.43,674.0,453.0,16.0,0.0,0.0,1223760.0,1143.0,0.0,0,40303.0,1,0.0,0,14190.0,1.0,1394567.0,1158.0,1204.2892918825562
94933.0,417968.43,2.49,3.0,20.0,54.0,123.0,1.0,298462.0,201.0,0.0,0,0.0,0,0.0,0,0.0,0.0,358169.0,205.0,1747.1658536585367
94937.0,509341.45,2.74,9.0,2.0,108.0,297.0,26.0,944239.0,442.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1083963.0,444.0,2441.358108108108
94938.0,479933.02,2.46,1.0,18.0,53.0,90.0,2.0,290299.0,164.0,0.0,0,0.0,0,0.0,0,0.0,0.0,340077.0,172.0,1977.1918604651162
94939.0,739457.05,1.42,187.0,394.0,316.0,158.0,1.0,1967950.0,1056.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2317904.0,1101.0,2105.2715712988193
94940.0,421445.81,1.2,6.0,13.0,12.0,0.0,0.0,42006.0,31.0,0.0,0,0.0,0,0.0,0,0.0,0.0,60875.0,34.0,1790.4411764705883
94941.0,729466.41,1.91,197.0,2160.0,986.0,1257.4299999999985,60.0,11064575.0,5330.0,0.0,0,47409.0,2,0.0,0,0.0,0.0,13032142.0,5559.0,2344.332074114049
94945.0,537935.97,1.08,748.0,1441.0,751.0,117.0,2.0,4063077.0,3059.0,0.0,0,169569.0,3,0.0,0,0.0,0.0,4642348.0,3099.0,1498.0148434979026
94946.0,986896.81,2.02,0.0,36.0,75.0,31.0,4.0,408057.0,146.0,0.0,0,0.0,0,0.0,0,0.0,0.0,493128.0,150.0,3287.52
94947.0,495008.15,0.98,1132.0,2097.0,731.0,155.0,3.0,5221299.0,4118.0,13977.0,1,390750.0,1,7376.0,1,0.0,0.0,5986288.0,4168.0,1436.249520153551
94949.0,594492.3,1.01,637.0,965.0,319.0,166.0,0.0,3003214.0,2086.0,0.0,0,0.0,0,0.0,0,0.0,0.0,3501895.0,2138.0,1637.9303086997193
94950.0,763665.22,1.11,0.0,8.0,1.0,0.0,0.0,17534.0,9.0,0.0,0,0.0,0,0.0,0,0.0,0.0,21341.0,9.0,2371.222222222222
94951.0,538828.58,0.83,300.0,307.0,98.0,35.0,2.0,1066899.0,742.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1236128.0,745.0,1659.2322147651007
94952.0,473495.5,0.71,2048.0,2407.0,521.0,21.0,4.0,5965340.0,5000.0,0.0,0,255699.0,2,0.0,0,2019.0,1.0,6721522.0,5008.0,1342.156948881789
94953.0,251012.0,0.0,1.0,0.0,0.0,0.0,0.0,1326.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1286.0,1.0,1286.0
94954.0,398118.14,0.36,4049.0,2174.0,42.0,6.0,2.0,6414369.0,6274.0,86164.0,3,0.0,0,4279.0,1,14956.0,1.0,7178458.0,6240.0,1150.3939102564102
94956.0,496642.96,1.8,3.0,109.0,53.0,64.0,3.0,368909.0,233.0,24899.0,1,0.0,0,3100.0,1,0.0,0.0,430948.0,234.0,1841.6581196581196
94957.0,1119562.8495999984,1.76,14.0,170.0,151.0,95.0,0.0,1789469.0,430.0,0.0,0,704.0,1,0.0,0,0.0,0.0,2016194.0,430.0,4688.823255813953
94960.0,619678.59,1.59,81.0,1508.0,1235.0,362.0,2.0,5288359.0,3188.0,0.0,0,0.0,0,0.0,0,0.0,0.0,6242071.0,3277.0,1904.8126335062557
94963.0,558757.45,2.33,3.0,20.0,60.0,80.0,0.0,318621.0,163.0,0.0,0,0.0,0,0.0,0,0.0,0.0,389758.0,170.0,2292.6941176470586
94964.0,424893.94,0.37,5.0,3.0,0.0,0.0,0.0,8887.0,8.0,0.0,0,0.0,0,0.0,0,0.0,0.0,11134.0,9.0,1237.111111111111
94965.0,761027.66,1.67,85.0,430.0,307.0,244.0,4.0,2336538.0,1070.0,0.0,0,0.0,0,0.0,0,0.0,0.0,2731868.0,1121.0,2436.991971454059
94970.0,625632.22,1.03,82.0,106.0,58.0,13.0,2.0,530968.0,261.0,0.0,0,0.0,0,0.0,0,0.0,0.0,589249.0,263.0,2240.490494296578
94971.0,356309.88,1.25,0.0,42.0,14.0,0.0,0.0,56075.0,56.0,0.0,0,0.0,0,0.0,0,0.0,0.0,68370.0,57.0,1199.4736842105262
94972.0,631337.06,1.29,0.0,18.0,7.0,0.0,0.0,37106.0,25.0,0.0,0,0.0,0,0.0,0,0.0,0.0,51462.0,27.0,1906.0
94973.0,455891.74,2.35,3.0,33.0,189.0,176.0,2.0,631455.0,404.0,0.0,0,1083.0,1,0.0,0,0.0,0.0,737375.0,425.0,1735.0
95002.0,305507.72,0.36,106.0,59.0,0.0,0.0,0.0,146798.0,165.0,0.0,0,0.0,0,0.0,0,0.0,0.0,157792.0,164.0,962.1463414634146
95003.0,448104.77,1.3,1306.0,1992.0,972.0,892.0,36.0,7351624.0,5198.0,0.0,0,305020.0,2,0.0,0,0.0,0.0,8181792.0,5202.0,1572.8166089965398
95004.0,360292.22,1.77,42.0,300.0,145.0,183.0,19.0,1083393.0,689.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1275297.0,699.0,1824.4592274678112
95005.0,356255.84,2.31,16.0,75.0,852.0,527.0,23.0,2076757.0,1493.0,769.0,1,0.0,0,1192.0,1,630757.6199999999,56.31999999999971,2189970.0,1418.0,1544.4076163610719
95006.0,329708.08,2.29,10.0,250.0,1372.7499999999982,849.0,132.0,3983386.0,2874.0,11135.0,1,38393.0,3,5433.0,1,630757.6199999999,56.31999999999971,3156042.0,2111.0,1495.045949786831
95007.0,333367.55,2.44,5.0,5.0,82.0,69.0,11.0,274391.0,172.0,0.0,0,25000.0,1,150.0,1,190898.0,13.0,262943.0,148.0,1776.6418918918919
95008.0,386756.22,0.36,3523.0,1914.0,15.0,0.0,0.0,5369297.0,5452.0,60.0,1,160758.0,3,0.0,0,0.0,0.0,5899930.0,5404.0,1091.7709104367136
95010.0,363651.51,0.37,688.0,379.0,11.0,0.0,0.0,1051006.0,1079.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1199659.0,1091.0,1099.5957836846928
95012.0,251045.54,0.67,438.0,298.0,68.0,44.0,0.0,788847.0,849.0,0.0,0,0.0,0,0.0,0,0.0,0.0,893726.0,832.0,1074.1899038461538
95013.0,568383.33,1.67,0.0,1.0,2.0,0.0,0.0,6501.0,3.0,0.0,0,0.0,0,0.0,0,0.0,0.0,6880.0,3.0,2293.3333333333335
95014.0,456367.85,0.39,5455.0,2334.0,310.0,82.0,8.0,9135897.0,8189.0,0.0,0,14920.0,2,0.0,0,0.0,0.0,10029124.0,8104.0,1237.5523198420533
95017.0,395814.9,1.38,53.0,26.0,36.0,37.0,0.0,255904.0,152.0,0.0,0,0.0,0,0.0,0,57125.0,3.0,144145.0,94.0,1533.4574468085107
95018.0,313983.06,2.29,15.0,163.0,1004.0,615.0,57.0,2313234.0,1854.0,0.0,0,192245.0,5,0.0,0,195625.0,36.0,2524082.0,1832.0,1377.774017467249
95019.0,248640.28,0.39,314.0,189.0,4.0,0.0,0.0,405850.0,507.0,0.0,0,2818.0,1,0.0,0,0.0,0.0,453662.0,507.0,894.7968441814596
95020.0,419224.08,0.64,4156.0,3565.099999999995,600.0,109.0,77.0,10590941.0,8518.0,0.0,0,489201.0,4,0.0,0,16738.0,1.0,11889279.0,8439.0,1408.8492712406683
95023.0,320678.46,0.37,5319.0,2423.0,175.0,23.0,21.0,8428727.0,7960.0,0.0,0,114268.0,4,0.0,0,0.0,0.0,9808418.0,8293.0,1182.734595441939
95024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1016.0,1.0,1016.0
95030.0,839714.77,1.62,207.0,1064.0,686.0,488.0,28.0,5912029.0,2472.0,0.0,0,0.0,0,0.0,0,0.0,0.0,6814412.0,2536.0,2687.070977917981
95031.0,287553.77,0.0,2.0,0.0,0.0,0.0,0.0,2072.0,2.0,0.0,0,0.0,0,0.0,0,0.0,0.0,640.0,1.0,640.0
95032.0,582551.23,0.79,1891.0,1759.0,488.0,228.0,11.0,6685020.0,4378.0,0.0,0,24056.0,2,0.0,0,0.0,0.0,7626762.0,4365.0,1747.2536082474228
95033.0,521886.66,2.42,28.0,209.0,850.0,833.0,156.0,4294095.0,2076.0,0.0,0,0.0,0,0.0,0,0.0,0.0,5067543.0,2145.0,2362.490909090909
95035.0,339224.37,0.26,5659.0,1741.0,98.0,3.0,8.0,6890786.0,7509.0,0.0,0,185363.0,3,0.0,0,14396.0,1.0,7527798.0,7328.0,1027.2650109170306
95037.0,484662.76,0.75,3492.0,2976.0,677.0,361.0,69.0,10312618.0,7574.0,0.0,0,196853.0,8,0.0,0,0.0,0.0,11665166.0,7489.0,1557.6400053411671
95039.0,269952.81,0.45,38.0,26.0,0.0,1.0,0.0,64010.0,65.0,0.0,0,0.0,0,0.0,0,0.0,0.0,75096.0,68.0,1104.3529411764705
95041.0,323838.13,2.35,2.0,0.0,68.0,42.0,0.0,145947.0,111.0,0.0,0,0.0,0,0.0,0,18874.0,2.0,147438.0,106.0,1390.9245283018868
95043.0,365097.5,1.8,2.0,19.0,10.0,11.0,2.0,99035.0,45.0,0.0,0,0.0,0,0.0,0,0.0,0.0,119432.0,54.0,2211.703703703704
95045.0,401596.52,1.11,187.0,256.0,124.0,60.0,4.0,961671.0,632.0,0.0,0,13983.0,2,0.0,0,0.0,0.0,1117285.0,657.0,1700.58599695586
95046.0,560123.58,0.7,333.0,494.0,45.0,8.0,2.0,1448013.0,882.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1626459.0,878.0,1852.4589977220958
95050.0,337248.79,0.33,2393.0,1191.0,3.0,0.0,0.0,3080020.0,3587.0,0.0,0,65504.0,2,0.0,0,0.0,0.0,3334543.0,3548.0,939.8373731679819
95051.0,330939.3,0.29,4755.0,1867.0,16.0,0.0,0.0,5594740.0,6637.0,0.0,0,106894.0,2,0.0,0,0.0,0.0,6062739.0,6575.0,922.0895817490494
95053.0,417000.0,0.0,1.0,0.0,0.0,0.0,0.0,1214.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1394.0,1.0,1394.0
95054.0,335053.38,0.25,1275.0,418.0,0.0,0.0,0.0,1485685.0,1693.0,0.0,0,98351.0,1,0.0,0,0.0,0.0,1577784.0,1626.0,970.3468634686346
95060.0,428387.01,1.19,2149.0,2061.0,1372.7499999999982,932.0,41.0,8362702.0,6569.0,0.0,0,17521.0,1,0.0,0,630757.6199999999,56.31999999999971,8557977.0,6121.0,1398.1338016663944
95061.0,65090.0,2.0,0.0,0.0,1.0,0.0,0.0,2589.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0.0,1950.0,1.0,1950.0
95062.0,351176.44,0.36,3056.0,1644.0,37.0,0.0,0.0,4594829.0,4736.0,0.0,0,141767.0,2,0.0,0,0.0,0.0,5211744.0,4795.0,1086.9122002085505
